epoch,dice_coef,iou_coef,learning_rate,loss,val_dice_coef,val_iou_coef,val_loss
0,0.24272467195987701,0.13941971957683563,9.999999747378752e-05,1.6299482583999634,0.25997939705848694,0.15075379610061646,1.596901535987854
1,0.2668878436088562,0.15531234443187714,9.999999747378752e-05,1.5503172874450684,0.2619836628437042,0.15207262337207794,1.595819354057312
2,0.26896777749061584,0.15670974552631378,9.999999747378752e-05,1.5442663431167603,0.2639528810977936,0.15336990356445312,1.5944433212280273
3,0.27063077688217163,0.15780644118785858,9.999999747378752e-05,1.5403003692626953,0.2664532959461212,0.1550796777009964,1.597105622291565
4,0.2700487971305847,0.15741680562496185,9.999999747378752e-05,1.5393253564834595,0.2668154239654541,0.15528790652751923,1.5904146432876587
5,0.2711019217967987,0.15814600884914398,9.999999747378752e-05,1.5368586778640747,0.2681465446949005,0.1562025099992752,1.590869665145874
6,0.2717377543449402,0.15858016908168793,9.999999747378752e-05,1.5355968475341797,0.2687552273273468,0.15662772953510284,1.5914583206176758
7,0.2725614011287689,0.1591564267873764,9.999999747378752e-05,1.5348156690597534,0.26942163705825806,0.15709111094474792,1.59433114528656
8,0.27222365140914917,0.15893656015396118,9.999999747378752e-05,1.5361708402633667,0.26945140957832336,0.15712745487689972,1.587432861328125
9,0.26908525824546814,0.1568823754787445,9.999999747378752e-05,1.551218032836914,0.2617509067058563,0.15205834805965424,1.5956170558929443
10,0.26982542872428894,0.1572711020708084,9.999999747378752e-05,1.538415789604187,0.27150583267211914,0.158425435423851,1.5580769777297974
11,0.2740420401096344,0.16016216576099396,9.999999747378752e-05,1.5334254503250122,0.27113959193229675,0.1582561880350113,1.593444585800171
12,0.2731974422931671,0.15958155691623688,9.999999747378752e-05,1.5346328020095825,0.2691974937915802,0.1569470763206482,1.5805546045303345
13,0.2741614878177643,0.16018082201480865,9.999999747378752e-05,1.5291213989257812,0.2747408151626587,0.1605643779039383,1.5382763147354126
14,0.2765033543109894,0.16174191236495972,9.999999747378752e-05,1.5257052183151245,0.27818986773490906,0.16288934648036957,1.5223779678344727
15,0.2771013677120209,0.1620856076478958,9.999999747378752e-05,1.5206636190414429,0.27161267399787903,0.15856756269931793,1.5883584022521973
16,0.27911093831062317,0.1635076403617859,9.999999747378752e-05,1.5147432088851929,0.27087947726249695,0.15809103846549988,1.5855528116226196
17,0.2778990566730499,0.16274993121623993,9.999999747378752e-05,1.533581256866455,0.2704237997531891,0.15778182446956635,1.5838110446929932
18,0.28039106726646423,0.16432614624500275,9.999999747378752e-05,1.509548306465149,0.2866400182247162,0.1685963273048401,1.4993245601654053
19,0.2842806577682495,0.16694968938827515,9.999999747378752e-05,1.494411826133728,0.28677746653556824,0.168717622756958,1.5008307695388794
20,0.2850419580936432,0.16751234233379364,9.999999747378752e-05,1.4957332611083984,0.292687326669693,0.17275385558605194,1.4907913208007812
21,0.28838101029396057,0.16970419883728027,9.999999747378752e-05,1.479859709739685,0.2917148470878601,0.17217528820037842,1.4875295162200928
22,0.2911790907382965,0.17162509262561798,9.999999747378752e-05,1.4737061262130737,0.2910163402557373,0.17158740758895874,1.4861335754394531
