epoch,dice_coef,iou_coef,learning_rate,loss,val_dice_coef,val_iou_coef,val_loss
0,0.15904222428798676,0.08804634213447571,9.999999747378752e-05,1.595893144607544,0.12093184888362885,0.06514755636453629,1.5519258975982666
1,0.15851828455924988,0.08753842115402222,9.999999747378752e-05,1.5525151491165161,0.1568383425474167,0.0861663669347763,1.3888036012649536
2,0.1671324074268341,0.09265003353357315,9.999999747378752e-05,1.521081805229187,0.15927079319953918,0.08761730045080185,1.3835252523422241
3,0.16807147860527039,0.09320481866598129,9.999999747378752e-05,1.5178563594818115,0.1609443724155426,0.08862923085689545,1.3797253370285034
4,0.16863524913787842,0.09355181455612183,9.999999747378752e-05,1.516171932220459,0.16183479130268097,0.08915115147829056,1.3764530420303345
5,0.16901695728302002,0.0937805324792862,9.999999747378752e-05,1.5152424573898315,0.16309358179569244,0.0899113193154335,1.3743292093276978
6,0.16945941746234894,0.09405668824911118,9.999999747378752e-05,1.513948917388916,0.1630920022726059,0.0898941159248352,1.3726167678833008
7,0.16975590586662292,0.0942334309220314,9.999999747378752e-05,1.512784719467163,0.1638045310974121,0.09032724052667618,1.3716284036636353
8,0.16997955739498138,0.09436839818954468,9.999999747378752e-05,1.5117770433425903,0.16442127525806427,0.09070348739624023,1.3708570003509521
9,0.1701914221048355,0.09450016915798187,9.999999747378752e-05,1.510941982269287,0.16459691524505615,0.09080689400434494,1.3701292276382446
