epoch,dice_coef,iou_coef,learning_rate,loss,val_dice_coef,val_iou_coef,val_loss
0,0.2835480272769928,0.16718991100788116,9.999999747378752e-05,1.6920790672302246,0.2926774024963379,0.17495323717594147,1.6977379322052002
1,0.2859586179256439,0.1687649041414261,9.999999747378752e-05,1.6743221282958984,0.29999634623527527,0.17990078032016754,1.6540565490722656
2,0.3011501729488373,0.17902791500091553,9.999999747378752e-05,1.613507866859436,0.30508050322532654,0.18340188264846802,1.6343845129013062
3,0.3043293058872223,0.1811733990907669,9.999999747378752e-05,1.6030422449111938,0.30585429072380066,0.18394286930561066,1.6323994398117065
4,0.3050398528575897,0.18165306746959686,9.999999747378752e-05,1.6001964807510376,0.3066142201423645,0.18447494506835938,1.6302978992462158
5,0.30584070086479187,0.18224836885929108,9.999999747378752e-05,1.5971776247024536,0.3067275881767273,0.18452532589435577,1.627748966217041
6,0.30683666467666626,0.18294525146484375,9.999999747378752e-05,1.5929988622665405,0.30413618683815,0.18248780071735382,1.6206438541412354
7,0.3086594343185425,0.18419307470321655,9.999999747378752e-05,1.5852280855178833,0.3021918833255768,0.1809523105621338,1.617737054824829
8,0.3111496567726135,0.18590973317623138,9.999999747378752e-05,1.5786380767822266,0.3075248897075653,0.18480588495731354,1.6104451417922974
9,0.3140786588191986,0.18791383504867554,9.999999747378752e-05,1.5709511041641235,0.3082871735095978,0.18525028228759766,1.6065330505371094
10,0.31650930643081665,0.18959777057170868,9.999999747378752e-05,1.564454436302185,0.3093515932559967,0.1859617680311203,1.6023470163345337
11,0.3194073438644409,0.19163940846920013,9.999999747378752e-05,1.5575079917907715,0.3095707893371582,0.18605299293994904,1.5999926328659058
12,0.3216843903064728,0.19326430559158325,9.999999747378752e-05,1.5520696640014648,0.3089870512485504,0.18554802238941193,1.5994799137115479
13,0.3242548406124115,0.19509996473789215,9.999999747378752e-05,1.5453523397445679,0.3119021952152252,0.18768687546253204,1.5930265188217163
14,0.3266488015651703,0.1968241184949875,9.999999747378752e-05,1.5402857065200806,0.31490302085876465,0.18989528715610504,1.5873055458068848
15,0.32930755615234375,0.19873224198818207,9.999999747378752e-05,1.5343025922775269,0.3176608979701996,0.19190944731235504,1.580700159072876
16,0.3322308361530304,0.20084671676158905,9.999999747378752e-05,1.528344750404358,0.3190135657787323,0.19290751218795776,1.5767496824264526
17,0.3338038921356201,0.20199595391750336,9.999999747378752e-05,1.524266242980957,0.31982865929603577,0.19349722564220428,1.574305534362793
18,0.3355177938938141,0.20325779914855957,9.999999747378752e-05,1.5211104154586792,0.3221529722213745,0.19522380828857422,1.5694471597671509
19,0.3373856544494629,0.2046276181936264,9.999999747378752e-05,1.517124056816101,0.32254040241241455,0.19549345970153809,1.5677701234817505
20,0.3388458490371704,0.205698624253273,9.999999747378752e-05,1.5139254331588745,0.3259323537349701,0.19802291691303253,1.5615602731704712
21,0.3400171101093292,0.20654593408107758,9.999999747378752e-05,1.5116690397262573,0.32648929953575134,0.19843131303787231,1.5597357749938965
22,0.34079882502555847,0.20710940659046173,9.999999747378752e-05,1.5099138021469116,0.3262397348880768,0.19822601974010468,1.5589690208435059
23,0.3418392837047577,0.20787078142166138,9.999999747378752e-05,1.5078316926956177,0.32592326402664185,0.19796527922153473,1.5588445663452148
24,0.34254300594329834,0.2083856612443924,9.999999747378752e-05,1.506273627281189,0.3247809410095215,0.19707876443862915,1.560417890548706
25,0.3431486189365387,0.20883138477802277,9.999999747378752e-05,1.5052204132080078,0.32455384731292725,0.19689077138900757,1.5605721473693848
26,0.3437124192714691,0.2092321515083313,9.999999747378752e-05,1.5042372941970825,0.32575416564941406,0.19777698814868927,1.5582411289215088
27,0.3443828821182251,0.20972692966461182,9.999999747378752e-05,1.5034312009811401,0.32597824931144714,0.19793112576007843,1.5573667287826538
28,0.34468305110931396,0.2099331021308899,9.999999747378752e-05,1.5020228624343872,0.32680144906044006,0.1985413283109665,1.5560171604156494
29,0.34524020552635193,0.21032972633838654,9.999999747378752e-05,1.5013127326965332,0.3266679346561432,0.19842223823070526,1.555927038192749
30,0.3456577956676483,0.210631862282753,9.999999747378752e-05,1.5004388093948364,0.32796791195869446,0.1993785947561264,1.5536106824874878
31,0.34645238518714905,0.21122527122497559,9.999999747378752e-05,1.4988652467727661,0.3286032974720001,0.19985699653625488,1.5520449876785278
32,0.34668758511543274,0.21138359606266022,9.999999747378752e-05,1.498243808746338,0.3303079307079315,0.20114164054393768,1.5489336252212524
33,0.347029447555542,0.21164090931415558,9.999999747378752e-05,1.4973459243774414,0.3312045633792877,0.2018173336982727,1.5475398302078247
34,0.3470909893512726,0.2116871327161789,9.999999747378752e-05,1.497537612915039,0.3316686749458313,0.2021617889404297,1.546797275543213
35,0.3469555675983429,0.2115771323442459,9.999999747378752e-05,1.4982136487960815,0.3320417106151581,0.20244818925857544,1.5461766719818115
36,0.34678661823272705,0.2114206701517105,9.999999747378752e-05,1.499247431755066,0.33079802989959717,0.2015244960784912,1.547238826751709
37,0.34694573283195496,0.21152184903621674,9.999999747378752e-05,1.4981392621994019,0.33093416690826416,0.20160441100597382,1.5469890832901
38,0.3475605547428131,0.21200668811798096,9.999999747378752e-05,1.4969021081924438,0.3319447338581085,0.20234064757823944,1.5450040102005005
39,0.3479102551937103,0.21224288642406464,9.999999747378752e-05,1.496315836906433,0.3322382867336273,0.20256219804286957,1.5444780588150024
40,0.34811487793922424,0.21238331496715546,9.999999747378752e-05,1.4958876371383667,0.33263006806373596,0.2028570920228958,1.5431605577468872
41,0.3483104705810547,0.21253134310245514,9.999999747378752e-05,1.4956058263778687,0.332624614238739,0.20286445319652557,1.5423399209976196
42,0.3491325378417969,0.21315933763980865,9.999999747378752e-05,1.494096279144287,0.33298584818840027,0.2031394988298416,1.541582703590393
43,0.34963420033454895,0.213520810008049,9.999999747378752e-05,1.4926131963729858,0.3333464562892914,0.20338769257068634,1.5399829149246216
44,0.3496527671813965,0.21352607011795044,9.999999747378752e-05,1.492714285850525,0.3334434926509857,0.20346641540527344,1.5396836996078491
45,0.34983059763908386,0.2136584371328354,9.999999747378752e-05,1.4922102689743042,0.33349892497062683,0.20350861549377441,1.5392781496047974
46,0.3501169979572296,0.21386463940143585,9.999999747378752e-05,1.4915461540222168,0.3335426151752472,0.20353169739246368,1.5392276048660278
47,0.35016772150993347,0.2139086127281189,9.999999747378752e-05,1.4915724992752075,0.33352407813072205,0.2035219669342041,1.538519024848938
48,0.3504885137081146,0.21414031088352203,9.999999747378752e-05,1.4906357526779175,0.3341909945011139,0.20401924848556519,1.5374252796173096
49,0.3507033586502075,0.21430493891239166,9.999999747378752e-05,1.4902520179748535,0.3340786397457123,0.20393456518650055,1.5368690490722656
50,0.350942462682724,0.21448348462581635,9.999999747378752e-05,1.48981511592865,0.3342854082584381,0.20408815145492554,1.536179542541504
51,0.3511289060115814,0.21462322771549225,9.999999747378752e-05,1.489290714263916,0.3344423770904541,0.20420466363430023,1.5357589721679688
52,0.3514782190322876,0.21487458050251007,9.999999747378752e-05,1.4883347749710083,0.3349796235561371,0.20459401607513428,1.5352391004562378
53,0.3517408072948456,0.2150752991437912,9.999999747378752e-05,1.4878020286560059,0.3353287875652313,0.20486800372600555,1.5340089797973633
54,0.35203418135643005,0.2153003215789795,9.999999747378752e-05,1.4872030019760132,0.3353860378265381,0.20489974319934845,1.5333445072174072
55,0.35207822918891907,0.21533066034317017,9.999999747378752e-05,1.4871716499328613,0.33562955260276794,0.20508353412151337,1.5329762697219849
56,0.3521941602230072,0.21541909873485565,9.999999747378752e-05,1.4868286848068237,0.3353480398654938,0.2048606425523758,1.5329763889312744
57,0.35231348872184753,0.2155037671327591,9.999999747378752e-05,1.486411452293396,0.335316926240921,0.20483268797397614,1.533324122428894
58,0.35256776213645935,0.21569888293743134,9.999999747378752e-05,1.485856533050537,0.3360327184200287,0.20537710189819336,1.531749963760376
59,0.352669358253479,0.21576762199401855,9.999999747378752e-05,1.485670566558838,0.33600959181785583,0.20536141097545624,1.531329870223999
60,0.3531651198863983,0.21614231169223785,9.999999747378752e-05,1.4844681024551392,0.3364391624927521,0.2056666612625122,1.5304676294326782
61,0.3531067371368408,0.21609465777873993,9.999999747378752e-05,1.4848448038101196,0.33630117774009705,0.2055685967206955,1.530503273010254
62,0.3534238338470459,0.21633704006671906,9.999999747378752e-05,1.4837955236434937,0.33684900403022766,0.2059728354215622,1.5294921398162842
63,0.3535182476043701,0.2164100855588913,9.999999747378752e-05,1.4838305711746216,0.33632317185401917,0.20556743443012238,1.5298454761505127
64,0.3536972999572754,0.21653717756271362,9.999999747378752e-05,1.4830085039138794,0.3371613025665283,0.20620965957641602,1.528406023979187
65,0.35401955246925354,0.2167804092168808,9.999999747378752e-05,1.4823256731033325,0.33717891573905945,0.20620326697826385,1.5278102159500122
66,0.35411500930786133,0.21684853732585907,9.999999747378752e-05,1.4823497533798218,0.3370365798473358,0.20610485970973969,1.5277841091156006
67,0.3543221950531006,0.21699827909469604,9.999999747378752e-05,1.4818240404129028,0.3373527228832245,0.20633451640605927,1.5273901224136353
68,0.3544955253601074,0.21713204681873322,9.999999747378752e-05,1.4811973571777344,0.33763304352760315,0.20653431117534637,1.5266529321670532
69,0.3546203374862671,0.21722084283828735,9.999999747378752e-05,1.4812520742416382,0.33745405077934265,0.20641475915908813,1.5268335342407227
70,0.3547805845737457,0.21734215319156647,9.999999747378752e-05,1.4805082082748413,0.33789846301078796,0.20672918856143951,1.5260045528411865
71,0.35494133830070496,0.21746152639389038,9.999999747378752e-05,1.480398178100586,0.33800020813941956,0.20680789649486542,1.5255777835845947
72,0.3551293611526489,0.21759939193725586,9.999999747378752e-05,1.4798260927200317,0.3381310701370239,0.206906259059906,1.5255571603775024
73,0.3551957905292511,0.21764534711837769,9.999999747378752e-05,1.4797769784927368,0.3379323482513428,0.2067570686340332,1.5253421068191528
74,0.35555195808410645,0.2179165929555893,9.999999747378752e-05,1.4786958694458008,0.3381125032901764,0.20687854290008545,1.5254305601119995
75,0.355669230222702,0.21800900995731354,9.999999747378752e-05,1.4785590171813965,0.33839741349220276,0.2070934921503067,1.524930715560913
76,0.35567811131477356,0.2180108278989792,9.999999747378752e-05,1.4787167310714722,0.33859071135520935,0.2072429209947586,1.5244619846343994
77,0.35573098063468933,0.2180454581975937,9.999999747378752e-05,1.4784830808639526,0.3387131690979004,0.20733214914798737,1.5241997241973877
78,0.3559426963329315,0.21820247173309326,9.999999747378752e-05,1.4778847694396973,0.3387586176395416,0.20736022293567657,1.5240793228149414
79,0.3560945987701416,0.21831531822681427,9.999999747378752e-05,1.477516770362854,0.3389976918697357,0.20753733813762665,1.523601770401001
80,0.3562048375606537,0.21839672327041626,9.999999747378752e-05,1.4773045778274536,0.33891579508781433,0.20747078955173492,1.5235544443130493
81,0.35632050037384033,0.21848559379577637,9.999999747378752e-05,1.476974606513977,0.3392922580242157,0.20775283873081207,1.5228410959243774
82,0.35641947388648987,0.21855813264846802,9.999999747378752e-05,1.4766830205917358,0.33994022011756897,0.20824523270130157,1.5218929052352905
83,0.35661745071411133,0.21870766580104828,9.999999747378752e-05,1.4762409925460815,0.3401726186275482,0.2084072381258011,1.5213634967803955
84,0.35680556297302246,0.21884755790233612,9.999999747378752e-05,1.4757455587387085,0.3403853476047516,0.20856837928295135,1.5209206342697144
85,0.3569396734237671,0.2189524918794632,9.999999747378752e-05,1.475751519203186,0.34018194675445557,0.20840241014957428,1.5209484100341797
86,0.35703954100608826,0.21902187168598175,9.999999747378752e-05,1.4752259254455566,0.34060510993003845,0.20872680842876434,1.5204195976257324
87,0.3572041094303131,0.21914581954479218,9.999999747378752e-05,1.4748212099075317,0.34062647819519043,0.20873363316059113,1.5199596881866455
88,0.35731562972068787,0.21922802925109863,9.999999747378752e-05,1.4745937585830688,0.34081554412841797,0.2088727504014969,1.5197076797485352
89,0.35746562480926514,0.2193416953086853,9.999999747378752e-05,1.4742249250411987,0.3407219648361206,0.2087956815958023,1.5195543766021729
90,0.3575611412525177,0.21941350400447845,9.999999747378752e-05,1.474043369293213,0.34106895327568054,0.20905715227127075,1.5188565254211426
91,0.35770806670188904,0.2195243090391159,9.999999747378752e-05,1.4736629724502563,0.34115949273109436,0.2091204971075058,1.5187269449234009
92,0.35782018303871155,0.21960867941379547,9.999999747378752e-05,1.4734183549880981,0.3412524461746216,0.2091858983039856,1.518407940864563
93,0.3579607307910919,0.2197140008211136,9.999999747378752e-05,1.4732383489608765,0.3412836790084839,0.20920462906360626,1.5183007717132568
94,0.35816100239753723,0.2198636531829834,9.999999747378752e-05,1.4727154970169067,0.34088969230651855,0.20889852941036224,1.5187517404556274
95,0.3581545054912567,0.21985919773578644,9.999999747378752e-05,1.4727240800857544,0.34110474586486816,0.2090572565793991,1.518481969833374
96,0.3583136796951294,0.21997612714767456,9.999999747378752e-05,1.4723154306411743,0.3411049544811249,0.2090582251548767,1.518244981765747
97,0.3584235608577728,0.22005827724933624,9.999999747378752e-05,1.4720646142959595,0.3411158323287964,0.20905937254428864,1.5181859731674194
98,0.3585245609283447,0.2201358675956726,9.999999747378752e-05,1.4717642068862915,0.3412712514400482,0.20917768776416779,1.5178346633911133
99,0.3586394488811493,0.22022217512130737,9.999999747378752e-05,1.471606731414795,0.3412586748600006,0.2091614454984665,1.5177476406097412
