epoch,dice_coef,iou_coef,learning_rate,loss,val_dice_coef,val_iou_coef,val_loss
0,0.1499529331922531,0.08297398686408997,9.999999747378752e-05,1.5463875532150269,0.2736752927303314,0.1590411514043808,1.7001676559448242
1,0.1816696673631668,0.10270094126462936,9.999999747378752e-05,1.4493447542190552,0.2358844131231308,0.13396315276622772,1.8218681812286377
2,0.21075734496116638,0.12154553830623627,9.999999747378752e-05,1.3712899684906006,0.1611584573984146,0.08770427107810974,2.2181544303894043
3,0.24362419545650482,0.14346545934677124,9.999999747378752e-05,1.2911018133163452,0.1432460993528366,0.07721401005983353,2.3487677574157715
4,0.27472278475761414,0.16525764763355255,9.999999747378752e-05,1.2146098613739014,0.14623041450977325,0.07900948822498322,2.370753765106201
5,0.3060670495033264,0.18801309168338776,9.999999747378752e-05,1.1423453092575073,0.25418156385421753,0.14746563136577606,1.9844551086425781
6,0.33511966466903687,0.20926985144615173,9.999999747378752e-05,1.0843368768692017,0.2426803857088089,0.1394999623298645,1.981837511062622
7,0.36133846640586853,0.22992783784866333,4.999999873689376e-05,1.018499732017517,0.29700249433517456,0.17673780024051666,1.752867341041565
8,0.4089253842830658,0.2686474919319153,4.999999873689376e-05,0.907434344291687,0.26819419860839844,0.15630103647708893,1.8641960620880127
9,0.4442780613899231,0.2989417612552643,4.999999873689376e-05,0.8313063979148865,0.24809591472148895,0.14298060536384583,1.9504400491714478
10,0.4692075848579407,0.32119303941726685,4.999999873689376e-05,0.780855119228363,0.25953879952430725,0.15062828361988068,2.0013465881347656
11,0.49081727862358093,0.3403707444667816,4.999999873689376e-05,0.7394136190414429,0.1880851536989212,0.10457152873277664,2.2716281414031982
12,0.515742301940918,0.3648070991039276,4.999999873689376e-05,0.6885370016098022,0.16867350041866302,0.09301307797431946,2.3294224739074707
13,0.5313673615455627,0.38000860810279846,2.499999936844688e-05,0.658461332321167,0.25525718927383423,0.14801624417304993,2.0563626289367676
14,0.5559976100921631,0.4043770730495453,2.499999936844688e-05,0.606033980846405,0.2556014358997345,0.14862944185733795,2.0503170490264893
15,0.5705338716506958,0.41933903098106384,2.499999936844688e-05,0.5775271654129028,0.2443486601114273,0.14102059602737427,2.1003212928771973
16,0.5829585790634155,0.43229013681411743,2.499999936844688e-05,0.5542261600494385,0.2216791957616806,0.12605734169483185,2.1866793632507324
17,0.5939083695411682,0.44387826323509216,2.499999936844688e-05,0.5341955423355103,0.1903068572282791,0.10597864538431168,2.309723377227783
18,0.6038501262664795,0.45445704460144043,2.499999936844688e-05,0.5165812969207764,0.17497670650482178,0.09645997732877731,2.379739284515381
19,0.6113373041152954,0.4625517427921295,1.249999968422344e-05,0.5030903220176697,0.18211287260055542,0.10090021044015884,2.362983226776123
20,0.6164180040359497,0.46810638904571533,1.249999968422344e-05,0.49406877160072327,0.18527399003505707,0.10283832997083664,2.3598361015319824
21,0.621074914932251,0.47320184111595154,1.249999968422344e-05,0.48613500595092773,0.18622057139873505,0.10343685001134872,2.363830089569092
22,0.6254621148109436,0.4780227243900299,1.249999968422344e-05,0.4788162410259247,0.18536055088043213,0.10289674252271652,2.3755650520324707
