epoch,dice_coef,iou_coef,learning_rate,loss,val_dice_coef,val_iou_coef,val_loss
0,0.31371068954467773,0.18817521631717682,9.999999747378752e-05,1.7026137113571167,0.22672544419765472,0.12940877676010132,1.6731467247009277
1,0.3148798942565918,0.1889953464269638,9.999999747378752e-05,1.6994273662567139,0.23551833629608154,0.13506977260112762,1.618515133857727
2,0.31836462020874023,0.1913825124502182,9.999999747378752e-05,1.685045599937439,0.2869839370250702,0.17001992464065552,1.4263992309570312
3,0.3231148421764374,0.19473126530647278,9.999999747378752e-05,1.6710542440414429,0.30102869868278503,0.1802213340997696,1.3842310905456543
4,0.3257046341896057,0.19656336307525635,9.999999747378752e-05,1.6622614860534668,0.3068031370639801,0.18439267575740814,1.3774480819702148
5,0.3291051685810089,0.19896820187568665,9.999999747378752e-05,1.6522881984710693,0.3089694678783417,0.18588030338287354,1.3737519979476929
6,0.333781898021698,0.20232155919075012,9.999999747378752e-05,1.6400203704833984,0.31459251046180725,0.18993347883224487,1.3751763105392456
7,0.3365538418292999,0.20431658625602722,9.999999747378752e-05,1.6318354606628418,0.3159904181957245,0.1908760815858841,1.3792996406555176
8,0.33945563435554504,0.20641209185123444,9.999999747378752e-05,1.6244703531265259,0.31855127215385437,0.19269801676273346,1.3779281377792358
9,0.3415360450744629,0.20791570842266083,9.999999747378752e-05,1.6184052228927612,0.3194410502910614,0.19329209625720978,1.3766790628433228
